구분ID,식당명,이미지,지역,업종,소개,전화번호,주소,찾아가는길,홈페이지
6,옹심이칼국수,https://img.siksinhot.com/place/1464317822831897.png?w=560&h=448&c=Y,대구> 달성군,한국음식 > 라면/칼국수/국수/수제비,"다양한 강원도 요리를 맛볼 수 있는 곳입니다. 대표 메뉴인 옹심이 칼국수는 메밀로 만든 면에 감자로 빚은 옹심이 새알심을 들어가 있어 쫄깃한 식감을 더해줍니다. 식사시간에는 사람들이 많이 몰리며 주문과 동시에 면을 삶아서 내어 줍니다. 칼국수 외에 메뉴로는 감자전, 메밀만두, 감자만두, 수육, 막국수 등이 있습니다.",053-585-8284,대구광역시 달성군 다사읍 다사로 655,11:00 ~ 21:00 OPEN,
6,한옥집 대구점,https://img.siksinhot.com/place/1464317669496878.png?w=560&h=448&c=Y,대구> 동인동/삼덕동/중구청,한국음식 > 한정식,라면사리를 넣은 칼칼한 김치찌개와 숙성된 부드러운 김치찜이 주 메뉴인 맛집입니다. 국채보상운동공원 근처의 KT 대구 지사 맞은편 골목에 위치하고 있습니다. 라면사리&공기밥이 무제한으로 제공되어 든든하게 먹을 수 있습니다.,053-425-8653,대구광역시 중구 동덕로 168-2,대구시 중구 동인동2가 KT대구지사 맞은편 인근,
6,약전골목원조국수,https://img.siksinhot.com/place/1417456369173886.jpg?w=560&h=448&c=Y,대구> 동성로/중앙로/종로,한국음식 > 라면/칼국수/국수/수제비,"원조국수 간판이지만 약전골목 빵게칼국수로 잘알려진 손칼국수 맛집입니다. 11시 반 오픈이지만 오픈 시간부터 줄을 서야 먹을 수 있으며 식사시간에는 웨이팅이 깁니다. 메뉴는 칼국수, 수육 두가지이며 사이드로는 김치와 파와 매운고추가들어간 국수양념장이 전부입니다. 푸짐한 양이며 국물은 리필됩니다.",053-256-6420,대구광역시 중구 약령길 34-20,반월당 18번출구 인근,
6,녹양구이 두산동점,https://img.siksinhot.com/place/1553067646659054.jpg?w=560&h=448&c=Y,대구> 두산동/수성못/지산,한국음식 > 꽃등심/등심/육회,대구십미(十味) 중 제삼미(第三味)로 꼽히는 한우 생고기 전문점인 '녹양구이'. 한 입 크기로 뭉텅뭉텅하게 잘라준다고 하여 대구에서는 '뭉티기'라 불리는 메뉴로 유명한 식당입니다. 생고기를 주문하면 역시 익히지 않은 상태로 나오는 신선한 간과 천엽과 함께 다양한 반찬이 곁들여져 나옵니다. 오도데기는 꼬들꼬들하며 특이한 식감이 고소함을 자아냅니다.,053-767-9922,대구광역시 수성구 무학로17길 21,수성못역 1번출구 도보 11분 이내에 위치,
6,원조현풍박소선할매집곰탕,https://img.siksinhot.com/place/1464328709215440.png?w=560&h=448&c=Y,대구> 달성군,한국음식 > 설렁탕/곰탕/도가니탕,"3대에 걸친 60년 전통의 곰탕집입니다. 경상도 달성의 향토음식인 현풍곰탕은 전라도 나주곰탕, 황해도 해주곰탕과 더불어 우리나라 3대 곰탕이며 그중에서 이곳은 장인정신으로 우려내는 진한 국물, 푸짐한 고기등으로 유명하며 달성군을 대표하는 맛집입니다. 박소선할매곰탕이라고도 불리우니 참고 바랍니다.",053-615-1122,대구 달성군 현풍읍 현풍중앙로 56-1,09:00 ~ 20:30 OPEN,
7,성심당 본점,https://img.siksinhot.com/place/1536044069621434.jpg?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,세계음식 > 베이커리/제과점,"1956년 부터 영업을 시작한 역사와 전통을 가진 베이커리입니다. 4층으로 된 큰 건물에서 400여종의 빵, 과자, 케이크 등을 맛볼 수 있습니다. 적고구마, 타피오카 등을 넣은 토요빵과 호두를 넣어 만든 월넛브레드와 야채고로케가 대표적인 인기 메뉴입니다. 인터넷으로도 주문 가능하며, 전국에서 성심당의 맛좋은 빵을 먹을 수 있습니다.",1588-8069,대전광역시 중구 대종로480번길 15,중앙로역 2번출구 도보 4분 이내에 위치/대전역 3번출구 도보 14분 이내에 위치,
7,오씨칼국수,https://img.siksinhot.com/place/1592202317751271.jpg?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 라면/칼국수/국수/수제비,"전북 고창 등 서해안에서 살아있는 동죽을 공수하여 칼국수와 조개탕을 선보이는 ‘오씨칼국수’. 식사 시간이면 대기표를 받아야 할 정도로 많은 인기를 끌고 있는 곳입니다. 대표 메뉴 ‘손칼국수’는 멸치, 다시마, 무 등 10가지 재료를 12시간 이상 끓인 육수에 동죽과 청양고추를 넣어 시원하면서도 알싸한 맛을 더했습니다. 손으로 치대며 만든 반죽을 숙성시킨 뒤 홍두깨로 밀어가며 뽑아낸 면발은 두툼하게 썰어 씹는 맛을 살렸습니다. 도톰한 면발 위로 탱글탱글한 조갯살 올려 한입에 먹으면 한층 풍성한 식감을 경험할 수 있습니다. 테이블에 놓인 김치는 매운맛이 강해 조금씩 맛보며 곁들이는 것을 추천합니다.",042-627-9972,대전광역시 동구 옛신탄진로 13,11:00 ~ 21:00 OPEN,
7,왕관식당,https://img.siksinhot.com/place/1464571961377559.png?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 비빔밥/돌솥밥/쌈밥,"대전 동구 중동에 위치한 '왕관식당'입니다. 하루에 두 시간만 운영되는 곳으로 매스컴에도 여러 번 소개되어 대전뿐만 아니라 전국에서도 유명한 곳입니다. 콩나물이 섞인 밥에 국내산 한우 암소로 만든 육회를 취향에 맞게 비벼 먹거나 따로 먹으면 됩니다. 가격이 저렴해서 점심 식사로 방문하기에 좋은 곳입니다. 예약, 포장 모두 불가능합니다.",042-221-1663,대전광역시 동구 선화로196번길 6,"중앙로역 8번출구, 대전역 2번출구 도보 11분 이내에 위치",
7,맛집부추해물칼국수,https://img.siksinhot.com/place/1569221308455880.jpg?w=560&h=448&c=Y,대전> 신탄진/회덕/대청호,한국음식 > 라면/칼국수/국수/수제비,"대전 신탄진에서 소문난 '맛집부추해물칼국수'. 현지인부터 여행객까지 모두 찾는 식당으로 든든한 한 끼의 해물칼국수를 파는 곳입니다. 살이 통통하게 오른 새우와 바지락, 부추가 가득 들어간 칼국수는 면에 부추가 박혀있어 식감이 독특한 것이 특징입니다. 함께 파는 주꾸미와 미니족발도 맛이 훌륭해 모두 인기가 좋습니다. 식사 시간에 방문 시 웨이팅이 있으므로 참고 바랍니다.",042-934-5656,대전광역시 대덕구 신탄진로804번길 31,10:00 ~ 21:00 OPEN,
7,이태리국시,https://img.siksinhot.com/place/1453345834825612.jpg?w=560&h=448&c=Y,대전> 둔산/시청,세계음식 > 이태리레스토랑,"우송대 외식조리학부 졸업생들이 만든 곳으로 새롭고 창의적인 음식을 만들어 내는 공간입니다. 이태리 국시는 이태리 파스타와 국수의 사투리 '국시'가 만나서 한식의 식재료를 활용하여 새로운 파스타를 만든다는 의미입니다. 메뉴는 샐러드, 피자, 국물국시, 비빔국시, 크림국시, 밥&리조또 등이 있습니다. 유자 고르곤졸라 말이 피자, 해물육수와 야채육수로 만든 칼칼한 국물 파스타인 이태리 국시, 제육불고기 고추장 크림국시 등이 인기 메뉴입니다. 오픈주방에 모던한 인테리어로 사람들이 많이 찾는 곳입니다.",042-485-0950,대전광역시 서구 둔산로31번길 31 방림빌딩 2층,11:30 ~ 21:30 OPEN,
7,명랑식당,https://img.siksinhot.com/place/1546835501962009.jpg?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 찌개/전골/국/탕,"1975년부터 육개장 단일 메뉴 하나로 승부해오고 있는 ‘명랑식당’. 조선 시대 순종 임금의 수라간 상궁이었던 창업주 석기숙씨의 고모에게 전수받은 레시피 그대로 만드는 궁중식 육개장을 만나볼 수 있습니다. 대표 메뉴 ‘육개장’은 파개장이라는 별명이 붙을 만큼 파가 듬뿍 들어간 비주얼이 인상적입니다. 사골 국물에 대파, 양지고기만 넣고 푹 우려낸 육수로 만든 육개장은 자극적이지 않고 삼삼하면서도 담백한 맛을 자랑합니다. 파는 뜨거운 물에 한 번 데친 후 사용하여 매콤한 맛은 없애고 특유의 시원한 맛을 한층 살렸습니다. 처음에 제공되는 육개장은 파와 고기가 듬뿍 담겨 있어 적당한 양을 건져 먹은 후 밥을 말아먹는 것을 추천합니다.",042-623-5031,대전광역시 동구 태전로 56-20,대전역 3번출구 도보 11분 이내에 위치/중앙로역 8번출구 도보 15분 이내에 위치,
7,바로그집,https://img.siksinhot.com/place/1590631892823944.jpg?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 떡볶이/순대/튀김/만두,"대전 중앙로 지하상가에 있는 '바로그집'. 마요네즈로 만든 부드러운 소스로 '아이스크림 떡볶이'라는 별명을 얻게 된 맛집입니다. 이곳의 대표 메뉴 '모듬 떡볶이'는 떡과 김말이, 어묵으로 구성되어 있으며 달달하고 고소한 맛이 일품입니다. 고소한 김밥에 떡볶이 소스를 곁들여 먹는 것도 색다른 맛을 선사합니다.",042-254-8925,대전광역시 중구 중앙로 145 지하상가 C나 61호,중구청역 1번 출구 도보 5분 이내에 위치/중앙로역 4번 출구 도보 5분 이내에 위치,
7,광천식당,https://img.siksinhot.com/place/1591935985685265.jpg?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 한정식,"‘광천식당’은 45년의 전통을 지켜오고 있는 두루치기 전문점입니다. 로컬 맛집으로 잘 알려진 이곳은 유명 매스컴에 소개된 이후 관광객들의 발걸음이 더해져 늘 문전성시를 이룹니다. 대표 메뉴는 멸치 육수에 살짝 데친 오징어에 고춧가루와 파를 넣고 자작하게 볶아 낸 ‘오징어 두루치기’. 주문과 동시에 볶아, 뜨거운 김을 폴폴 풍기며 등장하는 두루치기의 새빨간 색감을 보는 것만으로도 입안 가득 침이 고입니다. 두툼하게 썰어 쫄깃한 식감이 살아있는 오징어와 칼칼한 양념이 어우러지며 강렬한 매콤함을 선사합니다. 오징어를 건져 먹고 남은 국물에 칼국수 사리를 추가하여 비벼 먹는 것도 별미입니다.",042-226-4751,대전광역시 중구 대종로505번길 29,중앙로역 7번 출구 도보 3분 이내에 위치/중구청역 1번 출구 도보 9분 이내에 위치/대전역 2번 출구 도보 14분 이내에 위치,
7,복수분식,https://img.siksinhot.com/place/1464575293560730.png?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 라면/칼국수/국수/수제비,"칼국수, 수육 전문점입니다. 매운 얼큰이 칼국수로 유명하며 mbc 화제집중, sbs 모닝와이드 등에 방영된 곳입니다. 메뉴는 칼국수, 수육, 두부두루치기 등이 있습니다. 칼국수는 김가루와 깨가 올려나오며 계란이 풀어진 걸쭉한 빨간 국물이 특징으로 쑥갓과 다진고추 절임을 올려 먹습니다. 매장 내부는 좌식. 칼국수는 택배 판매합니다.",042-223-6518,대전광역시 중구 보문로162번길 9,11:00 ~ 19:00 OPEN,
7,원미면옥,https://img.siksinhot.com/place/1591938484392232.jpg?w=560&h=448&c=Y,대전> 가오/대동/판암,한국음식 > 냉면,"한국전쟁 당시 황해도 곡산에서 피난 내려온 1대 사장님으로부터 시작한 ‘원미면옥’. 첫 문을 연 1953년 이래로 3대째 가업을 이어오며 대전을 대표하는 냉면집으로 자리 잡았습니다. 자리에 앉으면 제공되는 뜨끈한 면수는 빈속을 부드럽게 달래줍니다. 대표 메뉴 ‘물냉면’은 닭 육수로 국물을 만드는 황해도식으로 선보입니다. 오랜 시간 볶은 메밀을 제분하여 만든 면발 위로 노란 달걀 지단과 투박하게 찢은 닭고기 고명을 수북하게 올려 풍성함을 더했습니다. 닭고기 특유의 풍미가 깃든 국물과 씹을수록 구수함이 올라오는 메밀면의 조화가 일품입니다. 처음엔 국물 본연의 맛을 느낀 뒤, 반 정도 남았을 때 양념장을 풀어 즐겨도 좋습니다.",042-286-7883,대전광역시 동구 옥천로 421 ,대전 동신과학고등학교 인근에 위치,
7,동천홍,https://img.siksinhot.com/place/1464572242796577.png?w=560&h=448&c=Y,대전> 월평/만년,세계음식 > 중국음식,"닭과 소사태, 황기, 마늘, 볶은 채소로 만든 육수에 월남고추, 굴, 피조개살, 새우 등을 넣은 사천탕면이 유명합니다. 매콤한 빨간 국물과 맑은 하얀 국물을 기호에 맞게 선택할 수 있습니다. 쫀득한 만두피에 돼지고기, 야채 등을 넣은 수제 군만두도 별미입니다. ",042-482-6267,대전광역시 서구 청사로123번길 25,둔산선사유적지에서 100미터 근처 위치 ,
7,대전갈비집,https://img.siksinhot.com/place/1464575852533759.png?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 돼지갈비/갈매기살,"세월의 흔적을 느낄 수 있는 30년 이상 전통의 돼지갈비 전문점입니다. 메뉴로 등심, 돼지갈비, 주물럭, 삼겹살, 냉면 등이 있습니다. 갈비대가 붙어 있는 두툼한 돼지갈비가 인기메뉴입니다.",042-254-0758,대전광역시 중구 대전천서로 419-8,으능정이 문화의거리에 위치,
7,진성아구찜 관저점,https://img.siksinhot.com/place/1464573533299648.png?w=560&h=448&c=Y,대전> 가수원동,한국음식 > 해물탕/해물요리/꽃게,"아구찜 전문점 진성아구찜의 관저동 지점입니다. 아구찜은 매콤함 정도에 따라 3가지를 선택할 수 있고, 김과 섞어 볶아먹는 밥도 인기입니다. 신선한 재료와 푸짐한 야채가 곁들여져 있어 아삭하고 쫄깃하게 즐길 수 있습니다.",042-542-6007,대전광역시 서구 관저로121번길 22,관저네거리에서 안경나라를 끼고 좌회전 후 바로 다음 블록에서 우회전하여 약 40m 이동,
7,농민순대,https://img.siksinhot.com/place/1592203252059298.jpg?w=560&h=448&c=Y,대전> 대전역/은행/대흥/선화,한국음식 > 순대국,"‘농민순대’는 저렴한 가격과 푸짐한 양으로 인근 주민들의 식사를 책임져 왔습니다. 2017년 매장 확장 이전을 하며 보다 넓고 쾌적한 공간에서 식사를 할 수 있게 되었습니다. 대표 메뉴는 잡뼈를 섞지 않고 국산 사골과 돼지머리 뼈를 푹 고아 만든 육수로 맛을 낸 ‘국밥’. 진한 사골국물에 머리 고기, 허파, 순대, 간 등의 내장과 밥을 토렴한 뒤 양념장을 올려 제공합니다. 짙은 풍미가 입맛을 자극하는 국밥은 기호에 따라 들깻가루와 파무침을 넣어 즐기면 됩니다. 토렴 과정을 거쳐 밥알 사이사이 국물이 스며들어 간이 고루 배어있는 밥과 푸짐하게 들어있는 내장이 속을 든든하게 채워줍니다.",042-256-1191,대전광역시 중구 충무로 138,00:00 ~ 00:00 OPEN,
7,찌글이짜글이 본점,https://img.siksinhot.com/place/1464573287890634.png?w=560&h=448&c=Y,대전> 신탄진/회덕/대청호,한국음식 > 찌개/전골/국/탕,"돼지의 특수부위를 넣어서 끓인 울대찌개가 유명한 식당입니다. 전국 곳곳에 분점이 있습니다. 사골과 소뼈를 오랜시간 우려낸 육수에 돼지 목갈비, 항정살, 대파, 양파, 고추장 양념을 넣어 끓인 울대 찌개가 대표적인 메뉴입니다. 다 먹은 후 라면, 떡, 밥 등을 넣어 비벼먹는 맛도 별미입니다.",042-932-9421,대전광역시 대덕구 대덕대로1454번길 13,한국타이어 맞은편,
